,age,city,country,from_id,id,miss,sex,text
FALSE,None,Брянск,Россия,177412406.0,7576674.0,из Москвы,2,Поляков выгнали из Москвы! Ура товарищи!
FALSE,19,Тобольск,Россия,177459552.0,2372834.0,из России,2,"[id290955007|Денис], ну, я из России и мне конкурс понравился. Не то, чтобы сильно. Не сравнить с прошлыми годами. Да вообще, считаю, что не в Украине, не в России, не в Белоруссии не провести нормально конкурс."
FALSE,None,Санкт-Петербург,Россия,177512917.0,2330441.0,из Румынии,2,"О, клоуны из Румынии. Щас будет весело"
FALSE,22,Тольятти,Россия,177641804.0,1540098.0,из Швеции,1,Не понимаю чем парень из Швеции всем так интересен )
FALSE,34,Москва,Россия,178070842.0,18128704.0,из Москвы,2,впишу девушку из Москвы
FALSE,None,None,Россия,178138314.0,17615839.0,из Казани,1,ахахх ебать я из Казани .-.
FALSE,None,Москва,Россия,178166919.0,1584945.0,ИЗ РОССИИ,1,"ДЕБИЛЫ ИЗ РОССИИ КАКОГО ХЕРА ВЫ ЗА ЧУЖАКОВ,ЕЩЕ И ПОМОГАЕТЕ ИМ ПОБЕДИТЬ????????ПРЕДАТЕЛИ СРАНЫЕ"
FALSE,16,Белгород,Россия,178358909.0,7511955.0,из Казахстана,2,"битки
сливайте битки
хотя не
надо счет сделать такой, типа он не в стране будет
и норм все
типа твой другах из Казахстана майнит, это не ты"
FALSE,16,Смоленск,Россия,178396552.0,2291789.0,из Польши,2,"Даже Kasia из Польши на пресс-конференции сказала, что было много отличных выступлений и «Финляндия и Латвия, вы должны быть с нами»"
FALSE,45,Санкт-Петербург,Россия,178423992.0,7700331.0,из России,2,"[id18139132|Roman], может просто всяким там Усмановым и прочим продавцам углеводородов из России проще двум трем клацунам заплатить чтобы страна углем топилась и жгла соляру вонючую в ПАЗиках как следствие не любви к электроприводу и энергосберегающим технологиям"
FALSE,29,Краснодар,Россия,17931384.0,1964663.0,из Севастополя,2,"[id145300817|Наталі], я высказал лишь свое мнение. Для многих судьба её семьи не интересна. Возможно они были достойные люди , а возможно из ряда тех, кто при отступлении из Севастополя закрыл двери и не дал кусок хлеба солдату."
FALSE,None,Иркутск,Россия,179551511.0,1567598.0,из Эстонии,1,"Почему мне кажется, что эта девушка немного похожа на девушку из Эстонии 😅"
FALSE,None,Москва,Россия,179833050.0,1882906.0,из армении,2,"[id356589768|Артем], вы убегаете из армении пугливые черты"
FALSE,29,Екатеринбург,Россия,18001393.0,7468442.0,из Екб,2,Да я б сам с радостью свалил бы из Екб на время игр.  Вы представляете че твориться будет в городах?
FALSE,None,Москва,Россия,18001839.0,384493.0,из Китая,2,"бывает еще на границе можно в экстренном порядке сделать
я так оформлял, когда случайно из Китая выехал в Макао на пол дня, забыв, что виза в Китай одноразовая была. Прям на месте все и оформили."
FALSE,18,Москва,Россия,180044344.0,2056803.0,из Австралии,2,Девушка из Австралии страшная очень
FALSE,None,Новосибирск,Россия,180227322.0,7628072.0,из Китая,2,"Ебать я проорал, звонил из Китая просили так громко не орать"
FALSE,None,Кунгур,Россия,180360844.0,1896013.0,из Швеции,1,Скиньте пожалуйста песню исполнителя из Швеции 🙏
FALSE,None,Москва,Россия,180462154.0,420463.0,из России,1,"Анна, а подскажите пожалуйста, через какую страну летали? И легко ли выпускают из России, если видят итоговое назначение?"
FALSE,21,Челябинск,Россия,18053100.0,1939419.0,из Ирландии,1,Британцы напомнили братьев из Ирландии
FALSE,None,Санкт-Петербург,Россия,180826990.0,1942169.0,из Дании,1,"Понравилась песня группы из Дании с вчерашнего полуфинала.Жаль,не прошли."
FALSE,None,Кудымкар,Россия,180990310.0,1551537.0,из России,2,"[id167688365|Лера], как говорят ""ангел из России"""
FALSE,None,Москва,Россия,18102513.0,1797161.0,из Москвы,2,Всех еврофанов из Москвы призываем объединяться на совместный просмотр финала 14 мая на большом экране и на вечеринку. http://vk.com/eurovision2016party
FALSE,27,Москва,Россия,181044883.0,2333160.0,из Азербайджана,1,"Да уж товариши...у меня нет слов, одни печальные эмоции. Это что вообще за евровидение в этом году?! Ни 1 номера, ни 1 песни, которая бы запомнилась и я хотя бы мотив напевала. Раньшк такого не было. И дело не в Украине как стране проведения, просто как то изменилось все, и мода страшная стала, чем вычурнее номера тем больше лайков...не удивлюсь если выиграет страна с шимпанзе, Италия вроде? Ну просто обидно как все испортили. Ни 1 фаворита... не буду даже далеко уходить, я из Азербайджана, ну вы меня извините, это что за номер был с конем? Мне стыдно аж стало...раньше национальные колориты были, а сейчас каждая страна пытается угодить тенденциям. Жаль, очень жаль."
FALSE,None,Северодвинск,Россия,18136046.0,408010.0,из Исландии,2,"Из переписки с одной путешественницей из Исландии:

- Don't u feel a little bored and frustratied travelling alone? Like u need to share your emotions, but there is nobody. I've tried travelling with friends and by myself. And in a group it's much more fun. But it's so hard to find that company.
- Oh, I feel exactly the same. Though I really like being alone, it's difficult and saddening to experience all the beauty by yourself. 'Happiness only real when shared'. I really wish to travel with someone, but it's extremely difficult to find a right person, and if you find wrong one, your trip may be ruined. I made this mistake once and I really would prefer to travel alone that time. But once you're with a person who suits you, travelling becomes even more deep and beautiful."
FALSE,21,Москва,Россия,181607566.0,1873078.0,Из Швеции,1,Из Швеции красивый мальчик
FALSE,None,Ярославль,Россия,181953.0,314046.0,из Индии,2,"[id102675870|Артур], не за что 😉
Для всех желающих, их Телеграм http://telegram.me/zzztrip
Веселые, познавательные вести из Индии (сейчас в Гоа)"
FALSE,None,Каменск-Шахтинский,Россия,182161970.0,1510957.0,из Грузии,1,"Я думаю девушка из Грузии,будет хорошей конкуренткой!"
FALSE,23,Долгопрудный,Россия,182405318.0,2040071.0,из России,1,"Лазарев - лучший участник из России. Девушкам до него всегда не хватало уверенности на сцене, а у него всё было идеально. И вообще выступление продуманное и интересное.
Заслуживает 1 место."
FALSE,31,Северодвинск,Россия,18243524.0,2732698.0,из Москвы,2,"[id371332683|Павел], ну если ""клевета"" взята из твоих слов из различных интервью и открытых источников то наверно в суд подавать не очень как то. Плюс явно за взятку менты прилетели аж из Москвы в Кемерово."
FALSE,None,Санкт-Петербург,Россия,18245414.0,1611908.0,из России,1,"[id234742407|Маскарпоне], меня всегда удивляют люди которые говорят о том что в стране что-то не так в комментариях к Евровидению. Не нравится- пиши в администрацию района, города. Не пишешь- не ной. А встретиться с уголовным человеком вечером в любых странах опасно, и от развитости страны или района преступники никак лучше и благороднее не становятся. А про медведей не буду Вас огорчать, но если медведь с малышом или голодный- то и семь дверей не поможет. Но речь тут вроде о финале конкурса была, люди победили в конкурсе и наша соотечественница даже заслуженно попала в финал, т.к. песня на уровне. И голоса отдавали все страны-участницы, а не только друзья Полины из России."
FALSE,None,Казань,Россия,18253735.0,2125128.0,Из России,2,"Болею за Лорин (в мелодиафестевалине, позже на евро)!
Из России с большой надеждой на Наргиз.
А за Украину обидно - очень надеялся Хардов услышать и увидеть! 😢"
FALSE,110,Ижевск,Россия,182927545.0,2113910.0,из России,2,"[id49843223|Максим], тогда удачи в проведении 😊 Надеюсь Евровидение на Украине будет достойным, даст пору агро школяром из России, которые обсирают Украину. Я лично сам Русский, но не лезу в политику)"
FALSE,None,Москва,Россия,183027296.0,7530290.0,из Москвы,1,"[id2053204|Толик], при том при всем я переехала из Москвы и большинство моих друзей там зарабатывают +-50к, но работы у них более чем нормальные(типо: куратор музея соврем. искусства, журналист, администратор в крупной компании итд) и это нормальная(конечно нет*) зп даже в мск"
FALSE,None,Омск,Россия,183192276.0,7698382.0,из России,2,Скоро они уедут из России
FALSE,53,Калуга,Россия,183239947.0,412001.0,из России,1,"Вопрос в чем? В бегстве от зимы? Тогда тепло или жара? А если зимой просто долой из России (напр.время есть), то что интересует. Вопрос расплывчатый - можно километрами гадать. За чем едете в Европу?"
FALSE,None,None,Россия,1834293.0,1922042.0,из Украины,2,"Не ""из Украины"" а ""с Украины"" ))))"
FALSE,25,Реутов,Россия,18352961.0,1950696.0,из Латвии,1,"Джамалия честно ни о чем. Мне пока Польша, Израиль понравился. И из Латвии вроде парень неплох"
FALSE,32,Новороссийск,Россия,184028426.0,1922241.0,из России,2,"[id174012674|Валерия], украинцы писали хорошие посты? Это были единицы. В основном обсерают Лазарева где только можно - и здесь, и на фб, и на ютубе. А из России кстати немало поддерживает Джамалу"
FALSE,110,Ростов-на-Дону,Россия,184145441.0,1561992.0,из Латвии,2,Амината из Латвии самая достойная 🔮
FALSE,25,Нижний Новгород,Россия,1843231.0,2280541.0,из Норвегии,1,"Вспомнила похожую девушку из Норвегии вроде, тоже с хвостом и в белом платье, она была просто прекрасна, у этой харизмы что ли не хватает"
FALSE,19,Хабаровск,Россия,184353120.0,2484933.0,из Японии,2,Эх а были же годные фильмы из Японии...ну парочку
FALSE,None,Санкт-Петербург,Россия,184553275.0,1616461.0,из Швеции,1,"[id285919753|Миша], Не гей он. Интервью посмотри, а ещё я тебе дам почитать. Вот ссылочка, почитай пожалуйста. Монс Зелмерлев из Швеции: 10 фактов о победителе «Евровидения-2015»
www.ctv.by/mons-zelmerlev-iz-shvecii-10-faktov-o-pobe.."
FALSE,19,Махачкала,Россия,184719823.0,1595858.0,из Бельгии,1,"Мне кажется или выступления Лоика из Бельгии можно сравнить с выступлением Арама MP3 ❤️ 
И как не странно оба этих выступления были ШИКАРНЫ 👍
И САМОЕ СМЕШНОЕ , что Арам занял 4ое место 😃 
Чувствуете сходство 🙈  
Лоик 1000% пальто у Арама свистнул 😂😂😂"
FALSE,40,Санкт-Петербург,Россия,184773.0,1943698.0,из Норвегии,1,"Понравилась участница из Норвегии с ""Ледоколом"". Очень обидно, что не попал в финал беларус, мне очень понравилась и песня, и номер. С удовольствием несколько раз послушала и даже сохранила в свой список."
FALSE,16,Москва,Россия,185057210.0,7621696.0,из Китая,2,"1) из-за личной неприязни к кому? К дому? 
5) теперь посылки из Китая будут на конях развозить? Всяко быстрее нынешней  почты"
FALSE,None,Ярцево,Россия,185062431.0,2086454.0,из италии,2,европа--есть европа............Певец из италии пупо пахнет чесноком и певец пророк сан бой-sunboy-фотографируются.москва-2014....пупо хорошие песни свои-типа-ля нотте-на концертах не исполняет.а поёт затасканные нудные старые хиты...а зря.-считает певец пророк сан бой-канал обездоленных и партии бомжей в ютубе.муз тв/LIFENEWS.----ДВЕ ЗВЕЗДЫ---ДВЕ ЛЕГЕНДЫ МУЗЫКИ---ПЕВЕЦ ПРОРОК САН БОЙ И ПУПО.
FALSE,None,Одинцово-1,Россия,185066062.0,2359719.0,из России,1,"[id247461803|Наталия], что за пургу несешь..никто от этого не застрахован..он реально ужасен..Юля из России нори была"
FALSE,22,None,Россия,185201949.0,2335037.0,из Португалии,1,"А мне нравится певец из Португалии. Он показывает, что ему похрен на конкурс. Ибо он давно политический. Он выше всего этого дерьма и уже для себя победил. Молодец)"
FALSE,30,Москва,Россия,18545716.0,17608695.0,из Москвы,2,Пацаны кто из Москвы помогите замутить бабло есть
FALSE,None,Москва,Россия,185480597.0,2166403.0,из Латвии,1,Была только Амината лучшая из Латвии больше никто.
FALSE,None,Екатеринбург,Россия,185607159.0,2308080.0,из Ирландии,1,жаль пацана из Ирландии
FALSE,None,Митино,Россия,185891444.0,2077134.0,Из России,2,"Джамала, ты лучшая! Из России, с уважением!❤️"
FALSE,None,Казань,Россия,185913560.0,2077376.0,из России,1,"Если бы на Евровидении выступала даже Анна Нетребко, она бы не победила. А знаете почему? Потому что она из России… 
Джамала прекрасно знала, что играет с огнём. Она что, думала отделается только аплодисментами? Итоги Евровидения налицо – они политические... 
Весь мир уже понял, что победитель Евровидения был назначен заранее. Выступление Джамалы было лишь формальностью…"
FALSE,None,Санкт-Петербург,Россия,185932843.0,7586907.0,из Испании,1,"Было очень красиво , особенно ребята из Испании постарались 👍🏻"
FALSE,None,Новосибирск,Россия,186104867.0,17906484.0,из России,2,"[id220938844|Дмитрий], видимо ты не из России"
FALSE,21,Москва,Россия,18644497.0,1524661.0,ИЗ Израиля,2,"крутой чувак ИЗ Израиля, который обязательно должен быть в финале)"
FALSE,None,Набережные Челны,Россия,18649890.0,411735.0,из России,1,😍 Сколько длилось это путешествие? Вы из России сразу туда или из какой-то другой страны?
FALSE,None,Омск,Россия,18657897.0,2797958.0,из Казахстана,2,"В декабре 1990 Крикалёв начал подготовку к участию в девятой экспедиции на станцию «Мир». Союз ТМ-12 был запущен 18 мая 1991 года с командиром Анатолием Павловичем Арцебарским, бортинженером Крикалёвым и британской женщиной-космонавтом Хелен Шарман. Через неделю Шарман вернулась на Землю с предыдущим экипажем, а Крикалёв и Арцебарский остались на «Мире». За лето они осуществили шесть выходов в открытый космос, при этом провели многочисленные научные эксперименты, а также работы по обслуживанию станции. 
 
По плану возвращение Крикалёва должно было произойти через пять месяцев, но в июле 1991 Крикалёв согласился остаться на станции «Мир» в качестве бортинженера с другим экипажем (который должен был прибыть в октябре), так как следующие два полёта были объединены в один. 2 октября 1991 место бортинженера в корабле «Союз ТМ-13» было занято Токтаром Аубакировым, космонавтом из Казахстана, который не был подготовлен к длительному полёту. Он и Франц Фибек, первый космонавт Австрии, вместе с Арцебарским 10 октября вернулись на Землю, а командир Александр Волков остался с Крикалёвым. После смены экипажа в октябре Волков и Крикалёв продолжили эксперименты на «Мире», совершили ещё один выход в открытый космос и вернулись на Землю 25 марта 1992 года. Этот полёт интересен тем, что космонавты улетали из СССР, а вернулись уже в Россию — во время их полёта Советский Союз прекратил существование. За этот полёт Крикалёв был удостоен звания Героя Российской Федерации (звезда Героя РФ № 1). Продолжительность полёта составила 311 сут. 20 ч 00 мин 34 с."
FALSE,None,Новокузнецк,Россия,186725069.0,1619472.0,из России,2,Ээ люди!! Нет бы потдержать Нашу Полину из России... Они потдерживают какого то шведа....
FALSE,None,Краснодар,Россия,186897572.0,17381592.0,из Питера,2,"[id194641346|Денис], приезжай , я из Питера"
FALSE,16,Чита,Россия,187071432.0,2376229.0,из Бельгии,1,"никого не знаю из Бельгии кроме Бланш, Лоика и Лауры. главное, чтобы песня зацепила"
FALSE,26,Брянск,Россия,187085767.0,2174965.0,из России,2,"ух тыыы,хоть я из России,буду голосовать за Украину.Наконец-то что -то нестандартное.
Вангую,от рашки если и будет,то будет унылая баллада.А эти хоть как -то круто звучат"
FALSE,27,Москва,Россия,1871886.0,7609027.0,из Москвы,2,"Кхм..продолжу:
Здравствуйте! Меня зовут Артём, я из Москвы и ежедневно от 5 до 10 человек в моей стране страдают от Яжматерей..70% жертв уже никогда не оправляются.."
FALSE,33,Санкт-Петербург,Россия,187356.0,7686070.0,из Франции,2,"Заезжали тут весной на автомобиле проездом из Франции в Питер в гости к дяде с тетей в Швейцарию. Дядя там по работе был и жил в так называемом общежитии для деятелей науки. Общежитие понятное дело по последнему слову: сенсорная сантехника - унитаз говно за тобой сам смывает. и тд. Все только топ. Там так то все топ, все самое лучшее...но. Есть как говорится одно но. Так вот: жизнь в Швейцарии по мне сущий ад. Бегали смотрели как я авто припарковал. Не заехал ли я 10 см на дорожку, инатче соседи настучат. Говорить с 22 в общежитии нельзя, посему нас проводили в номер как партизан. Все друг на друга стучат по любому поводу. Кто то выкинул случайно пакет - стучат. Шумно прошла компания под окнами - стучат. Итд.  Ссыкотно было что окурок мимо урны кину. С утра прошли прогулятся по району. Унылая красивая тухлота с магазинами по продажи Феррари. В деревне. Не в городе а замечу в деревне торгуют Феррари и Ламборгини. Но все какие то искусственные. И жизнь какая то такая - кукольная. Потом поехали в Цюрих. Все тоже какое то унылое, хоть и вылизанное до идеальности. Расслабился ли я там? Нет. На следующий день поехали в Германию в магаз. Потому что овер в 2 раза все дешевле. И о боже. Я почувствовал себя как дома. Расслабленный народ. Донер кебаб. Мусор у супермаркета. Простой народ. Привет, здрасьте. Улыбки на лицах. Искренние.  Свобода."
FALSE,27,Новосибирск,Россия,18743917.0,7606006.0,из России,2,"[id63265498|Дмитрий], раньше и людей на кострах сжигали, но ничо, пережили вроде. Щас хоть не сжигают но изживают, прогресс на лицо. А ещё раньше организованные толпы мужиков ходили драться с другой организованной, и причины прозаичные были: сперва империалистические за колонии а потом реваншистские, диктатор на диктатора. Хвала богам эти времена прошли, в современном мире при такой глобализации и интеграции экономик крупная война уже невозможна сегодня - выгоднее купить. Так что все свои тряски а-ля ""лишь бы не было войны"" (а этот страх СССР доэксплуатировал аж до своего распада) можете выкинуть. 
Глаза протри и оглянись! На наших землях невозможно представить гауляйтеров и мандаринов, сами-то с огромными усилиями выживаем. Лишь один раз давным-давно татары приходили к русичам именно с целью захватить земли. И что в итоге стало? А в итоге народы смешались и родилась Русская нация. Немцы завоевывать приходили? Я тебя умоляю! Дичь втюханная пропагандой чтоб оправдать бездарное командование и огромные потери. Амбициям рейха нет оправданий, но вся эта демонизация вокруг тех событий абсурдная и живёт до сих пор только потому что совковая власть изрядно постаралась в насаждении этой дичи. Холодная война? Да америкосы и их союзники нас больше боялись чем мы их и первыми драться уж точно бы не полезли. За всяких всяких вьетнамцев да афганцев с нами повоевать на их территории они за здрасьте, это это чисто империалистические интересы и абсурдные амбиции.
Ясно подумай и скажи кто сегодня настолько отбитый что захочет поменять на землях русских флаг с валютой да главный язык? Китайцы? В восточных народах заложено стремление к самоизоляции, и уж тем более им влом напрягаться для завоеваний земель где пять месяцев в году падает снег и земля сплошное болото. Зато они охотно обдурят наших в торговле и правители ведуться на это. Но это всё несущественно и никак не влияет на наш суверенитет как Нации, по хозяйству лишь бьёт. 
Думаешь что всякие рептилоиды хотят поставить через всякие революции марионетку свою? Да даже если поставят то что она сможет плохого сделать с такой огромной нацией как наша? Чтобы что-то существенное сделать надо весь цвет нации на марионеток поменять, а это невозможно. Замена культуры у людей? Это тоже невозможно потому как русская культура и язык в своей структуре являются аккумулирующими и любое влияние лишь усиливает её. Поэтому можно выгнать русского из России, но Россию из русского никогда.
Конечно нынешний мир это заслуга предыдущих поколений, и мы не должны расслаблять булки, но и демонизировать и накалять тоже не надо, ибо как показывает история это всё плохо кончается. А ты и тебе подобные с такими взглядами как у тебя этим и занимаетесь, история вас ничему не научила. А крабэ и его гопка должны уйти потому что у них крыша от власти лет пять назад как потекла и ничем хорошим это не кончится."
FALSE,20,Севастополь,Россия,187471871.0,7671980.0,из Польши,2,"[id231344420|Сергей], действительно... а то из Польши чуть ли не сверхдержаву делают."
FALSE,45,Санкт-Петербург,Россия,1875117.0,1941750.0,из Австрии,2,"Победит искренность , нежность , улыбка и любовь , золушка из Австрии !!!! Наконец то австрийцы доказали , что у них есть настоящие красивые женщины, а не всякие бородатые ....... , Зои(я бы назвал ЗАЯ ) Штрауб !!!!"
FALSE,None,Екатеринбург,Россия,187545441.0,1878832.0,ИЗ САН-МАРИНО,2,МУЖИК ИЗ САН-МАРИНО ПОЕХАЛ ЗА ДРОБОВИКОМ
FALSE,None,Москва,Россия,187581855.0,17437520.0,из Москвы,2,"[id120602097|Дарья], о, какое совпадение, я тоже из Москвы, хочешь так же повторить?"
FALSE,22,Надым,Россия,187635985.0,7519168.0,из Японии,2,Такая же новость из Японии звучит по-другому🤔
FALSE,None,None,Россия,187807354.0,2320523.0,из Беларуси,1,"Испания нравится, способна победить в этом году. Но я большее предподчтение отдам ребятам из Беларуси. ❤💚"
FALSE,None,Тейково,Россия,187902647.0,1770397.0,из Польши,1,"Меня волнует один вопрос. Правда, не по теме этого поста. Мне очень понравилась песня представителя из Польши. Но у меня прям дежавю,  прям как будто я эту песню уже слышала. Вспомнить не могу. Кому что-то напоминает, пишите."
FALSE,28,Саранск,Россия,187970625.0,1605299.0,из России,2,"[id174054006|София], не реперов, а говна, типа ак47 и т.д. я из России сам."
FALSE,38,Глазов,Россия,188230604.0,2086372.0,из Сербии,1,"Александр Рыбак, Сакис Рувас,из Сербии с Молитвой не помню как зовут,Лазарев вне конкуренции,Руслана с дикими танцами,ну и Бурановские бабушки молодцы. Бабушки рулят"
FALSE,None,Сочи,Россия,1882658.0,368152.0,из Питера,2,"[id88699112|Адик], ни одного породистого хипстера не заметил в видосике. Вот помню, как-то в Абхазии мы встретили на Авадхаре просто шикарных парня и девушку, вроде из Питера: в узких брючках и нью-бэлэнсах и с городскими рюкзаками. Они доехали стопом до Рицы и дальше и думали найти на базе Снежинка магазин, чтобы купить нута для фалафеля. И они ещё не пили алкоголь и были вегетарианцы. Вот это, я понимаю, ортодоксальные хипстеры. Абхазы были в шоке :))) А в этом видосе обычные ребята, гуляют себе на лайте, хорошо им."
FALSE,None,Керчь,Россия,188277062.0,2113377.0,из Украины,2,"[id100436631|Кристина], [id380542159|Афег], вот кто бы говорил, но не быдло из Украины, которому ""лучшая"" страна не смогла предоставить элементарное образование.

Где тут расизм?"
FALSE,26,Санкт-Петербург,Россия,1885820.0,2219727.0,из Армении,1,"[id98008121|Алексей], ну то есть Юлия или девушка из Армении были в курсе и намеренно посещали Крым ,чтобы их потом не пустили туда?"
FALSE,None,Ростов-на-Дону,Россия,18903992.0,1950809.0,ИЗ Украины,2,Может ИЗ Украины?
FALSE,19,Тамбов,Россия,189068937.0,2326037.0,из белоруссии,2,"[id306743319|Андрей], ты наверн из белоруссии"
FALSE,None,Санкт-Петербург,Россия,1892229.0,2030594.0,из Америки,2,Не очень последний этот исполнительно из Америки
FALSE,26,Ижевск,Россия,18923267.0,7585585.0,из Беларусии,2,"Конечно они очконули, последнего их кореша из Беларусии так уволили за пинок"
FALSE,None,Санкт-Петербург,Россия,18940759.0,385769.0,из Китая,1,"[id399508346|Maks], это ты писал в Санта-Круз в книге отзывов, мол спасибо девчонкам из Китая за национальную кухню? :)"
FALSE,20,Каменск-Шахтинский,Россия,189785601.0,2371621.0,из Украины,1,"[id32349501|Алексей], ну как бы и вокала тоже. Австлийке для хорошего пения не нужно было что либо выжимать из себя как участнице из Украины.)"
FALSE,31,Нижний Новгород,Россия,189786877.0,1940930.0,из Белоруссии,1,"Тут даже спора быть не может, что самым зрелищным номером был номер Сергея Лазарева. Другие выступления, если оценивать по зрелищности, сливаются в одну длинную ровную линию. Ничего не запомнилось из выступлений, кроме еще одного участника - Ивана из Белоруссии. Интересно было задумано, но как-то мимо сердца прошел этот номер. 
Мне клип Сергея очень понравился и выступление на сцене Евровидения на каких-то сумасшедших высотах - и физически, и голосово. Не представляю, как он, удерживаясь на таких сложных конструкциях, смог не потерять ничего - ни в голосе, ни в движениях. Просто потрясающе. Сейчас это можно точно сказать, увидев другие выступления. Номеру Сергея Лазарева по зрелищности нет равных, и, даже, близко никто не подошел."
FALSE,None,Ижевск,Россия,19024936.0,1983926.0,Из России,2,За Австрию кто-нибудь будет голосовать? Из России?
FALSE,31,Москва,Россия,190582560.0,17630916.0,из России,2,"[id57510751|Влад], не удивительно, голосуют то не только из России."
FALSE,None,Нижний Новгород,Россия,190648208.0,2370960.0,из Украины,1,"[id152326410|Владимир], ну понятно) теперь буду знать) пойду скажу своим поставщикам из Украины, что зря они начинают закрывать свои странички вконаткте. Они то думают, что с 7 июня доступ к этим сайтам будет закрыт) но спасибо, что просветил)

Либо ты в бункере... либо ты в бункере))) так и живёте там) в неведении, что творится чуть дальше вытянутой руки. Но не переживай. Вам дали разрешение на безвизовый режим, если ты ещё не знал. Так что чтобы посидеть вк можно будет в Италию слетать, например)"
FALSE,None,None,Россия,190733033.0,1930435.0,из России,1,"[id240711515|Артур], из России, а что"
FALSE,15,Советск,Россия,190736186.0,2370789.0,из Македонии,2,"[id327071813|Юлия], ага я тоже видел.мне кстати показалось,что Яна из Македонии вообще не пела."
FALSE,None,Москва,Россия,191095620.0,1715068.0,из России,1,"[id89219038|Анжелика], знаете, я уважаю патриотичных людей. Я сама из России .

Но вы не патриот, вы истеричка ))"
FALSE,32,Иваново,Россия,19116303.0,373680.0,из Москвы,2,"[id30094612|Анна], да хоть на самолете из Москвы. Билеты от 7200р сейчас."
FALSE,26,Орехово-Зуево,Россия,19125513.0,2273460.0,из России,1,"Подскажите сайт пожалуйста, посмотреть из России?? А то все заблокировали"
FALSE,116,Москва,Россия,19134005.0,1937968.0,из Латвии,2,"[id12909921|Виктория], Именно поэтому организатор Новой Волны ее из Латвии в Сочи перенес. Из-за неадекватных запретов. Всегда Новая волна была Российской. и давала прибыль несусветную Латвии..."
FALSE,21,Екатеринбург,Россия,191340667.0,2540636.0,из России,2,"[id246647122|Влад], товарищ, если вы не в курсе или забыли, я вам напомню, что из всех дезертиров расстреляно было крайне мало, остальных отправляли в штрафбаты. Стрелять в спину своим же не будет даже самый поехавший, да и не найдется не менее поехавшего командира, который даст такой приказ. У дедов, кстати был выбор и они его делали. Как, например, у товарища Солженицина, который решил сделать видимость ОПГ и попасть в тюрьму на десяток лет, переждать войну. Или как украинские бандеровцы, их никто не принуждал. А что касается немцев, так в плен они начали сдавать только когда теряли веру в победу, т.е. попадая в котлованы, например. А в начале войны они даже не думали о том, что могут проиграть, все только и говорили, что война продлится год и закончится капитуляцией СССР.

Насчет пропаганды. Она должна быть. Если ее не будет, то такие вот либально-пидарастические мысли о том, что люди ""тупые поцтреоты"", если продолжают помнить былые трагедии нашего мира, а на самом деле, нам нужно просто выделять побольше денег, чтобы все пили шнапс и кайфовали. Европа такая зажиточная не просто так, она столетиями сосала соки из колоний, и из России, кстати, тоже. Да, у нас есть коррупция, а где ее нет? Это капитализм, его основной принцип это нажива за счет других. Вот здесь реальность. Если ты думаешь, что Донбасс просто так существует или Сирия, ты не понимаешь, что эти территории могут решить многие стратегические задачи внешней политики.

Ну давай, признаем, что Сталин преступник. Значит война выйграна преступным режимом и преступными методами. Значит все результаты этой войны надо пересмотреть. Значит надо отдать Курильские острова, Выборг, Калининград и некоторые другие территории, в итоге желательно сузить территорию РФ до Московского княжества. Также надо выплатить компенсацию пострадавшей от армии кровавого палача. Например, дешевой нефтью и газом, лесом, водой, металлом и т.д. Шикарно, т.е. ветеранам твоим вместо скудной пенсии будет дано ее отсутствие, равно как и тебе не видать зарплаты и множества ништяков, которые доступны потому что их закупают из-за загнивающего бугра за те же нефть и газ. Ммммм, прекрасная перспектива.

Я обожаю таких людей как ты. Они считают, что мир такой простой, все на поверхности. Но когда дело доходит до логики, их мозг отключается, как по щелчку, и любая чушь вроде того, что Стали кровавый упырь, патриоты это только ватники, Навальный прав, и все в духе ""Я-Д'Артаньян, все-пидорасы"". Почему то такие как ты напоминают мне себя в молодости, лет этак в 15, когда максимализм и долбоебизм так и перли из всех щелей. Эх, славные деньки сладкого невежества. Я понимаю, что мои слова идут в пустоту. Но в этом наверное наша суть, появиться из пустоты, идти, не разбирая дороги, и уходить в пустоту.

Могу лишь посоветовать почитать книжки, послушать нормальных историков, перестать смеятся над фразой ""живи и дрочи"", ну и попытаться начать ориентироваться в этом хаотичном мире. Как человек, который явно скоро умрет, могу сказать только это)"
