,Unnamed: 0,from_id,id,text,miss,city,age,country,sex
81,213.0,72176675.0,2701994.0,"Евген, возьми людей из Екб с собой в Ельцин центр. Охота воочию бугурты понаблюдать",из Екб,None,None,Россия,1
82,454.0,12441942.0,2697852.0,"Человек, который вам рифмовал текст - не крут. Но это не умаляет гигантской проделанной работы. Это как пятно на солнце. 
Спасибо за отличный обзор. Море любви из Беларуси)",из Беларуси,Минск,28,Беларусь,1
83,60.0,88733756.0,2691154.0,"[id338444860|Егор], да не он, какой то пацанчик-режиссер снимал, из России",из России,Киев,None,Украина,2
84,252.0,314418455.0,2690623.0,При чём тут сало ? Я из России),из России,Днепропетровск (Днепр),None,Украина,1
85,162.0,244691839.0,2774930.0,"[id75270938|Никита], 2009 год. 4 декабря если память не изменяет. Сам из Перми просто.",из Перми,Гремячинск,None,Россия,2
86,14.0,68723191.0,2773378.0,"[id27840610|Николай], при чем тут это? Были две команды, из Америки и Японии. Я же ничего плохого в их сторону не говорил.",из Америки,Пермь,18,Россия,2
87,182.0,15760342.0,2771822.0,"Ппц... любимый российский режиссёр (
Поэтому из России и сбегали и сбегают мозги за границу!",из России,None,None,Россия,2
88,301.0,89675428.0,2772051.0,"[id230249083|Миронов], не знаю точно, но могу предположить, что это из-за того, что большинство местных комментаторов из России или ближнего зарубежья. Естественно, что дела в своей стране (или в ближайшей соседней) для них важнее. 
Хотя, сия печальная тенденция и впрямь существует везде. Слышал даже мнение о том, что либерализм мёртв, а то что вместо него - куча популистов и фриков.",из России,Белорецк,None,Россия,2
89,75.0,174202975.0,2767883.0,"[id117708934|Макс], короче. Посмотри на весь сюжет игры, на то как он построен и развивается. Он линейный как ты ни посмотри: Хлои относится к тебе всё так же как обычно, парнишка, чьё имя Я вообще забыл, тоже, мудаки всё ещё мудаки, единственное решение, которое реально повлияло на ход моей игры - это кража денег из колледжа. В тех же играх от TellTale почти каждый разговор/взаимодействие с персонажем вливается в его доверие и отношение к тебе и он ведёт себя согласно своему мнению о тебе (опираюсь на ходячих, но суть ясна), а в Life Is Strange Я реально не вижу этого... Всё как будто было добавлено так, чтобы максимально не повлиять на основной сюжет. Я к тому, что все те люди, которым Макс помогала (или нет) вообще никак не влияют ни на сюжет ни на Макс саму, ни на игру в целом. Филлер это неплохо, но когда из него состоит почти всё взаимодействие с миром у меня лично появляется чувство того, что меня просто ведут за руку, а не дают играть... Скорее всего именно поэтому игра так многим не нравится, ибо даже вагинострадания подростков из Америки можно подать так, что все офигеют. Но сама идея перемотки времени классная, было бы ещё круче, если бы давали развлекаться с ней и путешествовать по совсем разным промежуткам в истории Макс, и изменят их, чтобы избежать последствий тех или иных действий в корне. В общем... Ждём шедевра с манипуляцией времени в жанре интерактивного кинца где сам потенциал перемотки времени будет использован на все сто?",из Америки,Санкт-Петербург,None,Россия,2
90,3.0,209485165.0,2767356.0,Из Казахстана с любовью),Из Казахстана,Алматы,24,Казахстан,2
91,34.0,3664185.0,2767395.0,"[id35029491|Лиза], всё запостить невозможно, что-то заюзаю в обзорах) что-то постану позже. Просто тут огромный подарок аж из Казахстана. Как везли - непонятно. Там ещё в каждой конфете - пожелания. То есть сами делали шоколад.",из Казахстана,Москва,26,Россия,2
92,51.0,25544270.0,2767418.0,"[id24601231|Алёнка], он сказал, что ему её из Америки привезли.",из Америки,Омск,21,Россия,1
93,118.0,12633680.0,2816736.0,"Вообще не понравилась первая часть. Какую-то Трансильванию из Украины сделали... совсем не та атмосфера и колорит, не стыкуется",из Украины,None,None,None,1
94,57.0,55793232.0,2811771.0,"Знаете все эти приквелы и такое прочее напоминает тупое вытягивание денег,вот главный герой например,может он как актер хороший но после фильма Девушка из Дании что то как то не смотрится он теперь адекватно,лично для меня конечно )),а по фильму у Роулинг деньги заканчиваются чтоли.....такое в общем ))))",из Дании,Севастополь,27,Россия,2
95,122.0,16321896.0,2811060.0,"[id358573732|Амугуланг], о, вы из Германии. Ну я понял, что вы немного не поспеваете. Что ж, надеюсь в следующем фильме специально для таких одаренных людей подробно расскажут, кто такой Дэдпул, и чем он занимается. А еще подробнейшим образом перескажут ""Люди-Икс: ДМБ"" и ""Зеленый Фонарь"", а то вдруг люди отсылки не поймут. Ну и само собой сюжет будет подан максимально линейно, по порядочку. Ну правда ведь, ну непонятно же почему он целую минуту висит посреди мертвяков.",из Германии,Залупья,None,Россия,2
96,127.0,16321896.0,2811072.0,"[id358573732|Амугуланг], о, вы из Англии. Ну, спешу уведомить, что Дэдпул герой не британских, а американских комиксов, и юмор там соответствующий.",из Англии,Залупья,None,Россия,2
97,26.0,180014532.0,2807132.0,"На самом деле есть документальный фильм ""в логове сомалийских пиратов""  про журналиста из Дании. Схожесть есть немного с трейлером",из Дании,None,None,Италия,1
98,301.0,20757991.0,2802700.0,"[id451465576|Thomas], так смысл? Блокировщик ее заблокирует - Жене не заплатят. А с VPN можно из Германии к примеру смотреть, там показ прерола стоит дороже раз в 10",из Германии,Киев,None,Украина,1
99,365.0,395642115.0,2801802.0,"[id223757310|Илія], толерантность и феминизм логичные пути развития прогрессирующего общества) Я время от времени общаюсь с людьми из других стран (в.т.ч. из Италии, Англии и США) и по их словам ничего плохого в равноправии разных полов, а также представителей разных расс и лгбт движения - они не видят) Т.е. живи как тебе нравится, соблюдай закон и дай жить другим) Вы можете привести мне в пример отдельных личностей которые выступают за идею ""угнетения угнетателей"", но это всего лишь единицы, т.е. было бы странно, если бы мы обсуждали современную науку и я бы приводил в пример академиков ""ВРАЛ"") Фрики есть всегда и везде - по обе стороны баррикад)",из Италии,Ижевск,None,Россия,2
100,468.0,154278784.0,2781743.0,"Да, и путь из Питера до Владивостока. На бешеных паровозах))) И конце армия японцев как намек на сиквел и трилогию ))))))",из Питера,None,None,Россия,2
101,767.0,9115187.0,2795947.0,"[id379693123|Илья], немцы вообще народ такой, всё-то им нужно каяться и не любить себя. И нам тоже. Мы же теперь проклятый народ, ""недостойный жизни"", если верить протоиерею Чаплину.
А кино и вправду красивое. Правда, тоже радость омрачённая получилась - коллеги из Германии частенько писали, что СМИ и там разводят какие-то странные темы вокруг ""Матильды"". И Айдингер-то сатанист. И вообще фильм оскорбляет всех, кого только можно оскорбить.
Такой театр абсурда.",из Германии,Москва,None,Россия,2
102,63.0,359767929.0,2776839.0,"[id55793232|Владимир], Ну так вот! ЭТО НОРМАЛЬНЫЙ ПАБЛИК!!! а вы тут о каких то продажных пиндосах муть розвели и обиделись на контраргумент. И то что я из Украины не говорит ни о чем. И откуда вам знать что там за океаном, вы там были?",из Украины,"Washington, D.C.",54,США,2
103,76.0,411707467.0,2619653.0,Кто из Минска? Пошлите гулять),из Минска,None,None,None,1
104,29.0,175140827.0,2618744.0,"[id305065429|Константин], ну он же из Башкирии",из Башкирии,Москва,19,Россия,1
105,582.0,401194197.0,2619037.0,"[id296270037|Crooked], чтот я засомневался, что ты из Киева))) похоже, что далекий от понимания происходящего в Украине)))",из Киева,None,None,None,2
106,188.0,134022700.0,2615540.0,"Если бы была компания за советы, то знамя победы на рейхстаг водружала трижды репрессированная Трансгендерная Лезбиянка Василий из Литвы/Украины",из Литвы,None,None,Россия,2
107,30.0,195084149.0,2614349.0,"И как они планируют это сделать... Хотя всё равно. Не смотрел предыдущие фильмы, так что не в курсе как там с акулами - может их спавнит злой комунист-жидорептилоид из вьетнама и они пойдут либерейтить его лицо орлиным торнадо...",из вьетнама,None,25,Россия,2
108,295.0,43690207.0,2607949.0,С днём рождения! Успехов! Привет из Украины!,из Украины,Крыжополь,None,Украина,2
109,151.0,33263625.0,2513549.0,"[id128122884|Денис], я из России в начале года пытался в Киев к друзьям съездить. С приглашением. На границе развернули и отправили в Минск. Жопа у вас там а не пограничники (",из России,None,None,None,2
110,418.0,71214688.0,2513868.0,"[id3664185|Евгений], летом переезжаю из Беларуси в Иркутск, я не переживу, если в Иркутск не заглянешь, раз в Минск уже не выйдет попасть D:
Нас в Иркутске много желающих!",из Беларуси,Иркутск,None,Россия,1
111,160.0,27181011.0,2508877.0,"[id145066703|Александр], нет, друг из Ставрополя. Придётся тебе как-то одному бороться с критинизмом;) из Москвы с любовью))))",из Москвы,None,26,Россия,2
112,173.0,27967469.0,2507797.0,"Женя сними фильм свой,за который не стыдно! Привет из Казахстана)Алмата)))Ты супер)",из Казахстана,Алматы,26,Казахстан,1
113,5.0,11758390.0,2506690.0,"[id83558646|Макс], Кредо Убийцы 2: Из Испании в США",Из Испании,Пермь,None,Россия,2
114,124.0,297200904.0,2506454.0,"[id224730236|Funky], то есть не он оказался внутри, а у него? Как символично. Даже Американцы больше отомстили за зрителей из России.",из России,None,None,None,2
115,522.0,39530087.0,2508287.0,"Типичный заказчик дизайна из России. И пока так будет продолжаться (а так будет! Ибо наглядно видна оценка креативов и идей на Руси!) Россия будет в говне как по кино, так и по дизайну в целом...
А, ну и да, если всем платить за какие-то там идеи - это ж не останется что попилить!",из России,Красноярск,35,Россия,2
116,1200.0,344825596.0,2501030.0,"ох ну хоть какой то плюс от жизни на Дальнем Востоке, пока слабаки из Москвы уже хотят баиньки люди из Хабаровска уже проснулись и свеженькими ждут обзор)))))))))))))))",из Москвы,Хабаровск,27,Россия,1
117,99.0,222969137.0,2762199.0,Вчера уехал из Уфы. Каеф,из Уфы,None,None,None,2
118,212.0,85375814.0,2756849.0,"[id16448080|Зуля], о ты из Казани?)",из Казани,Казань,None,Россия,2
119,172.0,38916569.0,2752508.0,"[id231261686|Давид], и что? Во времена СССР люди постоянно перебирались из республики в республику. Вот мне и досталась такая фамилия от деда, который после ВОВ переехал из Армении в Белоруссию, где и родился мой отец. Я сам в Армении никогда и не был.",из Армении,Нижний Новгород,None,Россия,2
120,308.0,447708321.0,2753202.0,"[id21635251|Глеб], мне её хотя бы было интересно смотреть,чем тот высер из Японии",из Японии,None,None,None,2
121,4.0,92492563.0,2477102.0,"Сидят двое на берегу,в Сибири,играет AC\DC-Слушай что за музыка красивая?AC\DC?А они откуда ?из англии,-А англия от Урала далеко?-Очень.-Подумать только какая глухомань и какая музыка хорошая.",из англии,Москва,None,Россия,2
122,162.0,49082306.0,2476341.0,"На чём основан фильм? На дрянном сериале для шестилетних, который содран с точно такого же дрянного сериала из Японии. Каким вышел фильм? Ну не знаю, тут так много вариантов!",из Японии,None,None,Россия,2
123,83.0,13118750.0,2471699.0,"да это же Норман Ридус) хакер из России, ну это там где ""сквозняки"" и мишки с балалайками))",из России,Макеевка,27,Украина,2
124,112.0,55306524.0,2465358.0,"[id113373773|Asylbek], США спасло СССР своим эмбарго. Япония после него Китай вынести не могла (большую часть стратегически важных в военном плане ресурсов Япония получала именно из-за границы), а вы говорите о СССР. По факту, после введения эмбарго у Японии было два варианта: уйти из Китая, ""потеряв лицо"", или напасть на Великобританские колонии, дабы получить ресурсы. Перввое в ввиду специфики страны было нереальным. Рузвельт натравил Японию на Британию, прекрасно зная, что это приведет к вступлению США в войну.",из Китая,Albacete,None,Испания,2
125,90.0,22589534.0,2466010.0,"Фестиваль VIDEOFAN. Евгений Баженов и Антон из Франции, женя этот фильм не отгадал",из Франции,Одесса,None,Украина,1
126,26.0,228656206.0,2828265.0,"ох, ну нихера себе, то чувство, когда западные коллеги стали брать пример с отечественного синематографа, что это?! как это понять?! это снимали студенты из москвы?может что-то пошло не так и холивудские киноделы поменялись головами с нашими, родными производителями сериалов?",из москвы,Москва,None,Россия,2
127,126.0,23355910.0,2826566.0,"“Жил-был Ридли, из Англии творец,
Ну а в фантастике он был прямо молодец:
При нем в стилистику смогли,
И киберпанка завезли,
И философия его была крута.

Но в 2010-м его маненечко того,
Тогда узнали мы всю правду про него:
Что он отсылок из библии накрутил,
Что он на логику забил,
Ну а чужому наступил теперь пиздец.”",из Англии,Санкт-Петербург,23,Россия,2
128,66.0,167547462.0,2824513.0,"Только за Splinter Cell и Rainbow можно поблагодарить Ubisoft. Такого говна как AC и Far cry 2-4 не нужно. Вышки и однообразие возведенное в абсолют. Те же Rabbit's фановые af , Rayman и South park не слишком популярны, приходится пустыми песочницами с over 9000 заданий пойди-принеси кормить народ, ах да, есть же дивижон - ущербное детище хороших начал. Че-то никто не вспоминает, как over 9000 лет назад 2 спецназовца из России и США, бок о бок разъебали дивизию злых террористов, а потом один другому шею свернул, все помнят среднего Вааса.",из России,Нижний Новгород,None,Россия,2
129,39.0,17220704.0,2821011.0,Какая ирония... Я из Молдовы и не могу прослушать 3 трек. -_-,из Молдовы,Рышканы,25,Молдова,2
130,46.0,433817576.0,2820361.0,"Сценарий кинофильма ""Горько-3:Дивергентная Разборка В Баре"":
Петя Васютин(Дмитрий Нагиев) собирается жениться на Оле,но её отец-начальник местного отдела ФСБ(Александр Невский) говорит,что не даст согласия на данный брак,пока Петян не докажет,что он достоин Оли.Для этого ему нужно собрать свою команду и суммарно выпить больше алкоголя,чем персонаж Невского с полицейскими,а потом,будучи в пьяном состоянии выиграть их в страйкбол.""Невский"" говорит ""Нагиеву"" свою ""коронную фразу""-""Водка внутри,бутылка снаружи,докажи,что ты её достоин"".Петя начинает собирать свою команду,вызывает своего дружбана(лысого""от души,братан"" типа из первого кинофильма),Реальных Пацанов из Перми,своих корешей местных-Викентия и прочих,и своего давнего друга Тобиаса из Чикаго(Теодор Джеймс),по кличке""дивергент"".
Персонаж Невского собирает свою команду из полицейских,ФСБшников,и зовёт своего друга Джонни Рико(Каспер Ван Дин),который после четырёх бутылок виски ""сражался с арахнидами"" в местном вытрезвителе.
В новогодний корпоратив в баре,где намечено соревнование,собирается куча народу,в основном менты,часть принимает сторону персонажа Сани Невского,часть персонажа Нагиева.Все запасаются десятками ящиков бухла и кучей стволов для страйкбола и пейнтбольных гранат.
Начинается жёсткий бухич,лысый тип вырубается после двадцатой рюмки,команда во главе с персонажами Невского и Цапника ведёт по количеству выпитого бухла,васютинцы падают пьяные один за другим.В разгар вечеринки на стол запрыгивает Светлаков и с криком ""Тагиииилллл"" осушает четыре бутылки пива подряд.У Васютинцев половина команды(около восьмидесяти человек) уже лежат бухими,но Петян не сдаётся,и ради Оли осушает ещё восемь рюмок.
Затем начинается страйкбол-перестрелка,где васютинцев начинают пускать в расход,но дело спасает Тобиас,он выступает на встречу персонажу Невского:
-Ты кто такой?-спрашивает персонаж Сани Невского
-Я Дивергент-отвечает Тобиас и тут же вырубается от выстрела персонажа Каспера Ван Дина.Правда он потом сам вырубается от выпущенной пробки с бутылки от шампанского от персонажей Михаила Ефремова и Алексея Серебрякова,прибывших для поддержки васютинцев в соревнованиях по литрболу.
В итоге все 400 с хуем человек в баре вырубаются кто от бухла,кто от страйкбола,и остаются ""Нагиев"" и ""Невский"".""Нагиев"" начинает отстреливаться с двух пистолетов,а ""Саня"" решетит в того с двух автоматов,после длинной перестрелки и беготни меж столов и стоек верх одерживает персонаж Сани,с громадным трудом.Васютин падает без сознания,персонаж Сани Невского получает по башке от персонажей Валентины Мазуниной и Дмитрия Голубочкина пакетом с бананами и вырубается.
-Чё,совсем берега попутали,-говорит""Мазунина""
-Вообще,конченные мракобесы,блять-говорит ""Голубочкин""
-Вы,чё,тупые,блять-говорит,вошедший в тот момент персонаж Джорджа Карлина.
-Абсолютли-говорит,пытающийся встать ""Саня Невский"" и тут же вырубается на месте от бухла.
На утро все трезвеют,""Невский"" подходит к персонажу Нагиева и говорит:
-Я вижу,что ты её достоин,абсолютли.
А начальник полиции(Ян Цапник) за заслуги Петяна принимает его обратно в полицию.В финале свадьба Пети и Оли,где все поют песню ""Самый Лучший День"",и в самом финале перед титрами персонаж Алексардра Невского говорит,улыбаясь:
-Абсолютли,Уот Так Уот😅😅😅😅😅😅😅😅😎😎😎😎😎😎😎😎.",из Перми,None,None,None,2
131,139.0,132707623.0,2817682.0,"Ужасно, как хорош был бпс и как ужасно это , графоний мерзкий, сюжет в пизде , ебучая семья из Польши ????Что это блять , компьютернее бритьё , деревяные персы , толстый бэтмэн , у меня так давно не горело иллюзий я конечно не питал, но боже как же это мерзко получилось :(",из Польши,Стерлитамак,23,Россия,2
132,12.0,156487846.0,2817764.0,о вы из англии,из англии,Новосибирск,None,Россия,2
133,50.0,28049949.0,2718236.0,"Я так понимаю, что фильм про то как чёрный братюня отмажет своего, ну респект, диаспоры из России одобряют.",из России,Бийск,None,Россия,2
134,122.0,6213669.0,2711087.0,Можно же просто пригласить губернатора из Англии и стать частью Британской империи. Тогда нас на халяву научат английскому!,из Англии,Москва,28,Россия,2
135,208.0,145066703.0,2711207.0,"О, к нам долбоебы из казахстана приехали",из казахстана,Ставрополь,24,Россия,2
136,0.0,227153292.0,2709326.0,Из Нидерландов нельзя послушать =/,Из Нидерландов,Киев,None,Украина,2
137,162.0,11829851.0,2705500.0,"[id335182413|Louis], вы так говорите что складывается впечатление что руководители фонда кино не из россии а из далекого космоса. да вся страна сейчас так живет и считает это нормальным: возмущается когда кто то ворует, но с пониманием. с пониманием того, что и сам бы воровал на их месте. таких бессеребреников как бед их малая часть и они не горят желанием идти в управленцы или режиссеры и это тоже показательно. михалков при всей его барской натуре, упоротых взгллядах, подхалимстве и творческой деградации был хорошим режиссером и остается неплохим актером. и он уж точно не самый вредный человек в российским кино.",из россии,None,116,None,2
138,343.0,21086178.0,2557537.0,"[id133077769|Anzhelika], о, я вижу, вы из Англии.",из Англии,Саратов,None,Россия,2
139,16.0,155026749.0,2556123.0,"А потом окажется, что ребёнка похитил мэр-алкоголик, предварительно получив благословение священника, родители наймут адвоката из москвы, он переспит с женой и уедет, родителей закопают в лесу, на месте их дома построят храм.",из москвы,Екатеринбург,18,Россия,2
140,36.0,24179037.0,2552458.0,"[id165460651|Екатерина], Её размотал 200-я ракетка из Австралии, как ребёнка.",из Австралии,None,25,Россия,2
141,74.0,392747370.0,2552075.0,"[id371086537|Алексей], все до последнего начиная с 2012 года когда появились, обзоры на Фреди Крюгера из Индии ""Махакаал"". Я про другое некоторые обзорщики могут навязывать свою точку зрения бытия, я не про Бэда, просто знаю одного который с успехом это делает.",из Индии,Тель-Авив,None,Израиль,1
142,1.0,182196658.0,2548914.0,Есть кто из Казахстана? В Казахстане Бэда смотрим. Замути обзор на наши фильмы. У нас предостаточно фильмов таких же),из Казахстана,Алматы,21,Казахстан,2
143,366.0,420244628.0,2566344.0,"[id117604887|Женя], отдельные отрасли науки развиваются и хорошо финансируются, но по количеству ВУЗов, студентов на душу населения, количеству ученых или научных лабораторий, Китай сильно уступает Европе и России. Наука - очень неоднородна. В той отрасли, в которой я работаю (не жертва пропаганды, а к.т.н.) Китай даже Украине уступает (я из Украины)",из Украины,None,44,None,1
144,50.0,37707389.0,2731047.0,"Дак с революционером Мальцевым такая же пьянка была, в Саратов приехали из Москвы, и самолетом доставили в МСК на суд.",из Москвы,Самара,29,Россия,2
145,429.0,350376701.0,2731627.0,"Просто оставлю это здесь, кстати группа не из России, да вроде проблемы не про российские поют",из России,None,None,None,2
146,532.0,16237651.0,2731965.0,"Мне похуй, я не из России))",из России,Тирасполь,24,Молдова,2
147,547.0,2615090.0,2732105.0,"ну в 90 х их бы сразу теже самые оперативники из Москвы чуть чуть бы убили с издевательством и глумлением над трупами, а сейчас только обыски - прогресс на лицо))) 

(шучу на самом деле и ОФИГЕВАЮ)
Статья 19 
1. Все равны перед законом и судом. 
2. Государство гарантирует равенство прав и свобод человека!!!
)))))))
И ВСПОМНИТЕ герой-олигарх-синаторамедала чеченской республики, устроивший в номере стрельбу из ""наградного пистолета"" из-за ""плохого"" ужина с мешком ""белого неизвестного порошка"" (типа стирального) - ОНИ РАВНЫ С ТОБОЙ ПЕРЕД ЗАКОНОМ! Он оно как оказывается.",из Москвы,Кант,None,Кыргызстан,2
148,609.0,360277692.0,2732488.0,"Для тех кто говорит, что немагия плохие, оскорбили там этогг мудака и его жену
1. Каждый человек хоть раз в жизни кого то оскорблял, и не надо строить из себя святых
2. Сам олег как будто публично ниразу никого не оскорблял, никакие законы не нарушал? Раз вы так за него заступаетесь
3. С каких пор за какое то ёбаное оскорбление приезжают люди из Москвы, в 7 утра вырубают свет и вламываются в дом с обыском?
Если вы считаете это нормальным и правильным, то вы тупые долбоебы, и можете хотя щас идти писать заявление за то, что я оскорбил вас. Мне похуй, и вам думаю тоже.",из Москвы,Раменское,19,Россия,2
149,675.0,18243524.0,2732698.0,"[id371332683|Павел], ну если ""клевета"" взята из твоих слов из различных интервью и открытых источников то наверно в суд подавать не очень как то. Плюс явно за взятку менты прилетели аж из Москвы в Кемерово.",из Москвы,Северодвинск,31,Россия,2
150,804.0,174153358.0,2733396.0,Ну ебанный же в рот. Камикадзедауны не могут успокоиться. Совсем разницу не чувствуют видимо между лойсами на ютюбе и мвдшниками из Москвы.,из Москвы,Москва,22,Россия,2
151,894.0,22132407.0,2742743.0,"[id125939792|Алексей], это который из Израиля вещает? Который проигрывает суды всяким украинцам из за своего голословия? Это тот, который поддерживает программу Навального?",из Израиля,Михайловск,26,Россия,2
152,896.0,125939792.0,2742863.0,"[id22132407|Сергей], вещание из Израиля по твоему как то искажает информацию?Проигрывает суды?шта?))В чем его голословие заключается? И о ужас!он поддерживает Навального!",из Израиля,Витебск,None,Беларусь,2
153,897.0,22132407.0,2742869.0,"[id125939792|Алексей], ну из Израиля виднее как плохо в России
Такой украинец как шарий его трчпками ссаными погнал после обвинений в педофелии
И да. Поддерживать чела который прилетев из за границы, летит второй раз с подписью Несколько лет не был за бугром, и все это на деньги, собранные со школьников, говорит о многом. А проигранное дело Усманову. Да и сам факт что с его судимосттю нельзя на этих выборах участвовать. А переписка что Леха хочет как на Украине. Вот поддержка камикадзе такого человека говорит что он шарит. Ага",из Израиля,Михайловск,26,Россия,2
154,898.0,125939792.0,2742879.0,"[id22132407|Сергей], чувак,ты очень странно выражаешь свои мысли.Камикадзе даже из Израиля приносит кучу проблем пропагандонам,только это о многом говорит.Шарий?ты  ставишь в примера лицемерного вора,который открыто признает,что выносил из своего же дома и крал деньги у людей,чтобы в казино оторваться?если он для тебя источник правды то нам с тобой не о  чем говорить.",из Израиля,Витебск,None,Беларусь,2
155,899.0,22132407.0,2742884.0,"[id125939792|Алексей], ну источник, не отвечающий за слова,надёжнее. Говорить и правда нечего.  Ждём когда президентом станет судимый человек,  а о  проблемах будут рассказывать из Израиля.  Жить не по лжи,  так сказать",из Израиля,Михайловск,26,Россия,2
156,918.0,22132407.0,2743086.0,"[id125939792|Алексей], 🤣🤣🤣ясно понятно.  Значит,как и сказал. Ждём когда судимый станет президентом, а люди из Израиля расскажут о проблемах РФ тем кто живёт в РФ. Все яснопонятно",из Израиля,Михайловск,26,Россия,2
157,921.0,22132407.0,2743119.0,"[id125939792|Алексей], мнимая?🤣🤣 это наш избирком врёт и суды куплены?
И да.  Я проблем не вижу.  Слепой долбоеб. Спасибо мальчик из Израиля вещает.  Чтоб слепые долбоебы прозрели. Дыры на дорогах,  к примеру без него я не увижу в жизни",из Израиля,Михайловск,26,Россия,2
158,74.0,144257195.0,2729101.0,"Ребят, кто из Беларуси составьте компанию на 3.11 в Минске . Очень хочется сходить, а компанию не завезли.(((",из Беларуси,Могилёв,None,Беларусь,2
159,241.0,6731409.0,2725378.0,"Вероятно победитель конкурса двойников Шварца из Словении, а он и не в курсе.",из Словении,None,25,None,2
160,244.0,6799428.0,2725385.0,"[id6731409|Миша], как так можно клеветать на честного бодибилдера?

Не из Словении, а из Словакии 😏",из Словении,Санкт-Петербург,None,Россия,2
161,24.0,273317430.0,2492636.0,"Есть коллекционная пластинка 76 года группы Rainbow, альбом Rising. Лимитированное издание из Японии",из Японии,None,None,Россия,2
162,283.0,76288939.0,2492296.0,"[id94091163|Рома], конечно, я знаю как коренных, так и уехавших из России туда. Как по мне, один только процесс  обучения и в школе, и тем более в вузе требуют большой самостоятельности, умения работать с другими людьми, расставлять приоритеты, планировать и оптимизировать свое время
А причём тут бобры и кошки вообще?",из России,Нижний Новгород,None,Россия,1
163,123.0,3387549.0,2490261.0,"Фильм в целом не плохой но есть в нем 3 персонажа которые просто бесят и бесят они не из за своей отличной актерской игрой а тем что они есть тут и тем что они одинаковые это 1 очкарик 🤓 вредитель ( он же помошник Королёва ) который постоянно ноет и вредит везде 2 й это жена радиолюбителя который поймал сигнал космонавтов , жена эта тоже похоже заслана из Америке и постоянно ноет и вставляет палки в колёса 3й это помошник (лобанова)пилота вертолёта который тоже постоянно ноет и не хочет исполнять приказ из Москвы ,- нахрена портить сказку этими убогими и одинаковыми персонажами я не понял",из Москвы,None,None,None,2
164,184.0,414648674.0,2487335.0,"[id35939503|Александр], народы проживающие на территории СССР были русифицированы - да, считают ли они себя русскими - нет. Лет 20 назад можно было бы еще согласиться, но сейчас сознание жителей постсоветского пространства сильно изменилось, а значит русскими себя считают чаще всего только русские или другие славяне. Привет из Казахстана.",из Казахстана,None,100,None,2
165,114.0,145066703.0,2486336.0,"[id51991097|Пётр], у него мотивация за жену отомстить. Так он пиратил прост. гомоскандал у него мотивация из англии съебать",из англии,Ставрополь,24,Россия,2
166,170.0,184353120.0,2484933.0,Эх а были же годные фильмы из Японии...ну парочку,из Японии,Хабаровск,19,Россия,2
167,261.0,229371200.0,2485152.0,"если бы не спец-эффекты... я бы подумал что это любительское косплейное видео из Японии, коих до черта в интернете.",из Японии,None,None,None,2
168,219.0,736977.0,2482161.0,"Читал интервью режиссёра, тот говорит, что работа над фильмом началась с того, что он пересматривал оригинальные анимэ и делал скриншоты знаковых кадров, чтобы переснять их в фильме. Может мне только кажется, но именно в этом и кроется причина провала фильма. Когда к набору скриншотов пишут сценарий, он едва ли получится крепким. Они переиначили сюжет и персонажей, поменяли стиль и темп повествования, вставили кучу цитат/плагиата из анимэ. В результате, новый зритель мало что понял, а поклонники анимэ оказались разочарованы.
Скарлет Йохансон, в принципе, внешне годится на роль Майора, но ей не удалось (или не ставили задачу) передать характер героини, депрессивной и твердой мужебабы, скатывающейся в безумие в свободное от работы время. Если в оригинальной истории, Майор в течении фильма все больше удалялась от своей человеческой составляющей, и в конце концов вовсе перестала быть человеком, с Скарлет разыграли историю с точностью наоборот. По её выражению лица, по её движениям (особенно походке) не возможно сказать, что она робот. Йохансон, в общем-то, талантливой актрисе не удалось сделать то, что однажды сделал паренёк - бодибилдер из Австрии. Она не киборг. 
Графон - один из плюсов фильма, тоже добавляет вопросов. Галографическая реклама на улицах, это хорошо, но дизайн киборгов не должен смахивать на голограммы. Из чего они? Что это за светящийся гель? Как это работает?
Оригинальный мультфильм это чертовски атмосферный нуар, с долгими пролетами камеры под крутую музыку. В фильме нет не нуара, не музыки. Мне кажется, что фильм мог получится лучше, даже с этим монтажом, актерами и сюжетом, если бы создатели подобрали хороший саундтрэк. Вы же снимаете киберпанк, черт подери, где выносящая мозг электроника и психоделик? Вспомните диснеевский Трон, при полном отсутствии сюжета, двух часовой клип на музыку ДафтПанк - очень даже хорошо зашёл широкому зрителю. Нужно просто было повторить. Но нет, музыка в фильме банальная и не интересная, нет заглавной запоминающейся темы (при том, что права на заглавную тему анимэ были куплены, композицию поставили только на титры). 
В погоне за эффектными кадрами из анимэ, создатели потеряли всё то, что сделано Призрак в Доспехах культовым произведением искусства. 
Фильм конечно не заслуживает такого коммерческого провала, какой получился по результатам проката, но оставляет после себя чувство глубокой досады, что при таком бюджете, при таком кастинге и спецэффектах - можно было сделать гораздо лучше.",из Австрии,Phan Thiết,None,Вьетнам,2
169,224.0,140652472.0,2748535.0,"[id416503840|Дима], лол , живу тут 23 года и просто так еще ни разу не опиздюливался . И пьяные депутаты не приезжали . И друзей мразей из Москвы не имею . И девушки нормальные , а не шлюхи . Хммм , а Звягинцев то пиздобол ...",из Москвы,None,None,None,2
